ID,Name,Level,Subject,SubjID,Date,Attendance,Score
S0351,John Elizabeth Green,Sophomore,Chemistry,CHEM101,10/13/2023,Late,73
S1147,Lauren Sonya Hill,Freshman,Physics,PHYS101,4/27/2023,Absent,77
S0520,Stephen Thomas Mcneil,Freshman,Math,MATH101,5/10/2023,Present,79
S0830,Charles Penny Sharp,Senior,Chemistry,CHEM101,9/19/2023,Present,57
S0387,James Jennifer Walker,Senior,English,ENG101,9/18/2023,Late,63
S1401,Whitney Bobby Gay,Senior,Biology,BIO101,9/17/2023,Late,84
S1176,Jimmy Jason Rodriguez,Junior,Physics,PHYS101,9/5/2023,Excused,57
S0085,Brittany James Miller,Sophomore,Math,MATH101,7/18/2023,Excused,64
S1630,Jasmine Micheal Rodriguez,Sophomore,Math,MATH101,5/9/2023,Late,58
S0349,Helen Brandon Walls,Sophomore,Math,MATH101,8/25/2023,Late,70
S1213,Renee David Rasmussen,Sophomore,Physics,PHYS101,11/6/2023,Late,64
S1546,Phillip Timothy Solis,Sophomore,Chemistry,CHEM101,4/24/2023,Absent,87
S0235,Kenneth Jill Russell,Freshman,English,ENG101,3/1/2023,Excused,50
S1930,Jeffrey Matthew Davenport,Freshman,English,ENG101,4/9/2023,Absent,74
S0553,Jill Dawn Gomez,Freshman,Chemistry,CHEM101,9/25/2023,Excused,83
S1707,Curtis Charles Mcmillan,Junior,Chemistry,CHEM101,11/16/2023,,89
S1253,Maria Victoria Livingston,Junior,Chemistry,CHEM101,4/11/2023,Present,93
S1204,Cheryl Donald Zhang,Junior,Biology,BIO101,8/26/2023,Late,54
S0228,Gregory Anna Mccarty,Freshman,Chemistry,CHEM101,9/7/2023,Late,72
S0510,Justin Matthew Williams,Junior,Math,MATH101,7/16/2023,Late,93
S0926,Jerry Kathryn James,Senior,Physics,PHYS101,11/26/2023,Late,55
S1284,Melissa Wendy Brown,Freshman,Biology,BIO101,6/23/2023,Late,95
S1455,Jenna Diana Jones,Sophomore,Math,MATH101,8/1/2023,Late,94
S1321,Kayla Abigail Lewis,Freshman,Math,MATH101,11/27/2023,Late,82
S1813,Eric Juan Lambert,Sophomore,Chemistry,CHEM101,6/25/2023,Excused,99
S1619,Lisa Tamara Armstrong,Senior,Math,MATH101,6/4/2023,Late,88
S1052,Jessica Tanya Benson,Junior,Math,MATH101,5/3/2023,Present,91
S0302,Patty Christopher Adams,Freshman,Biology,BIO101,8/29/2023,,89
S1488,Susan Deanna Adams,Senior,Physics,PHYS101,11/26/2023,Absent,70
S0738,Dominique Gregory Richardson,Junior,English,ENG101,6/21/2023,Absent,98
S1474,Mathew Jill Perez,Freshman,Math,MATH101,5/13/2023,Present,65
S1325,Patricia Jeremy Wright,Senior,Physics,PHYS101,11/25/2023,Absent,58
S0771,Steven Adrian Ochoa,Senior,Physics,PHYS101,5/9/2023,Absent,72
S0997,Chloe Karen Johnson,Sophomore,Biology,BIO101,9/1/2023,Late,51
S0767,Ralph Amanda Baker,Senior,Math,MATH101,9/18/2023,Excused,57
S1963,David Susan Koch,Sophomore,English,ENG101,3/5/2023,Late,80
S0144,Anthony Jessica Beck,Sophomore,Biology,BIO101,4/7/2023,Excused,97
S1879,Kim Latoya Diaz,Senior,Math,MATH101,2/3/2023,Excused,88
S0173,Jimmy Robin Garcia,Senior,Biology,BIO101,4/13/2023,Excused,96
S0136,Paul Ian Griffin,Sophomore,Biology,BIO101,3/28/2023,Absent,74
S1462,Victor Brittany Bowen,Senior,English,ENG101,12/26/2023,Excused,85
S0414,Joshua Sara Gonzalez,Sophomore,Chemistry,CHEM101,5/31/2023,Late,100
S1425,Amy Dale Frey,Sophomore,Physics,PHYS101,8/24/2023,Late,
S0429,John Jay Stafford,Junior,Physics,PHYS101,10/20/2023,Absent,68
S0115,Nicole Colleen Taylor,Junior,Math,MATH101,11/26/2023,Absent,95
S0684,Lynn Kevin Garcia,Sophomore,Chemistry,CHEM101,8/29/2023,Absent,60
S0458,Christopher Sharon Tran,Junior,Math,MATH101,1/6/2023,Excused,74
S1464,Maria Robert Knapp,Freshman,English,ENG101,12/10/2023,Absent,68
S1065,Brandy Jerry Meyer,Freshman,English,ENG101,6/18/2023,Late,62
S0055,Alexandra Susan Lynch,Senior,Chemistry,CHEM101,2/3/2023,Present,67
S1930,Jeffrey Matthew Davenport,Freshman,Math,MATH101,2/2/2023,Excused,93
S1146,David James Johnson,Sophomore,Math,MATH101,9/27/2023,Absent,80
S0997,Chloe Karen Johnson,Sophomore,Chemistry,CHEM101,12/26/2023,Absent,76
S0733,Carl Christopher Hernandez,Junior,Physics,PHYS101,10/27/2023,Excused,83
S1187,Michael Matthew Brown,Sophomore,Physics,PHYS101,3/7/2023,Excused,73
S0808,John Chelsea Graham,Freshman,Math,MATH101,12/28/2023,Excused,52
S0252,Randall Stefanie Fitzgerald,Freshman,English,ENG101,12/17/2023,Excused,79
S1096,Zachary Barbara Thomas,Sophomore,English,ENG101,3/4/2023,Excused,80
S0980,Nicholas Kristen Nguyen,Freshman,Biology,BIO101,4/28/2023,Late,84
S0219,Sheena Martin Fields,Sophomore,Physics,PHYS101,4/6/2023,Present,89
S0829,Louis Christopher Dyer,Freshman,Physics,PHYS101,9/2/2023,Excused,99
S0921,Laura Ricky Brown,Sophomore,Chemistry,CHEM101,2/3/2023,Present,81
S1553,Kathryn Edward Stewart,Sophomore,English,ENG101,10/26/2023,Late,76
S0248,Jason Clayton Martin,Sophomore,Biology,BIO101,7/31/2023,Absent,94
S0723,Margaret Roberto White,Freshman,Physics,PHYS101,12/18/2023,Excused,64
S0693,Eric Samantha Munoz,Sophomore,Biology,BIO101,8/13/2023,Present,88
S1153,Devon Christopher Sharp,Junior,Physics,PHYS101,12/13/2023,Late,80
S1393,Margaret Omar Gutierrez,Sophomore,Chemistry,CHEM101,2/8/2023,Late,83
S1189,Jessica Peter Sharp,Freshman,Biology,BIO101,5/7/2023,Excused,95
S0095,Karen Bianca Smith,Freshman,English,ENG101,5/7/2023,Late,95
S0023,Stacey Robert Jacobs,Senior,Math,MATH101,2/25/2023,Excused,100
S0741,Dillon Beth Landry,Sophomore,Physics,PHYS101,6/3/2023,Late,62
S0775,Alexandra Latoya Lee,Junior,English,ENG101,10/31/2023,Absent,67
S0683,Tyler Yesenia Wright,Freshman,Physics,PHYS101,10/28/2023,Excused,90
S1998,Mary Sean Stevens,Freshman,Chemistry,CHEM101,6/23/2023,Absent,70
S1834,Karen Todd Molina,Senior,Math,MATH101,8/10/2023,Excused,93
S1331,Jacqueline Robin Rodgers,Freshman,English,ENG101,1/26/2023,Present,77
S0156,Jared Paul Flores,Sophomore,Math,MATH101,2/26/2023,Present,57
S1096,Zachary Barbara Thomas,Sophomore,Physics,PHYS101,11/29/2023,Excused,79
S1113,Alexis James Vasquez,Sophomore,English,ENG101,3/20/2023,Absent,90
S1485,Michelle Kimberly Rogers,Junior,Physics,PHYS101,1/11/2023,Present,65
S1280,Jeremy Dustin Garcia,Senior,Physics,PHYS101,2/28/2023,Excused,69
S0690,William Johnathan Brown,Junior,Biology,BIO101,6/9/2023,Late,63
S1429,Jesus John Clark,Senior,English,ENG101,10/25/2023,Late,72
S0663,Leonard Kristina Hopkins,Sophomore,Math,MATH101,5/30/2023,Absent,86
S1256,Matthew Michael Martin,Senior,English,ENG101,6/25/2023,Late,93
S0219,Sheena Martin Fields,Sophomore,Chemistry,CHEM101,12/30/2023,Absent,80
S0858,Rebecca Jennifer White,Sophomore,Physics,PHYS101,11/16/2023,Present,96
S1631,Kenneth Kimberly Newman,Sophomore,Chemistry,CHEM101,3/7/2023,Late,52
S0565,Holly Natalie Coleman,Sophomore,Math,MATH101,3/28/2023,Excused,88
S1920,Melissa Jodi Smith,Sophomore,Math,MATH101,10/14/2023,Excused,95
S1508,Chelsea Andrew Miller,Junior,Math,MATH101,9/27/2023,Present,87
S0578,Susan David Brown,Senior,Biology,BIO101,6/22/2023,Excused,89
S1439,Gary Daniel Fisher,Junior,Physics,PHYS101,2/1/2023,Present,57
S0966,Zachary Ethan White,Freshman,Chemistry,CHEM101,10/16/2023,Absent,78
S0935,Tanya Matthew Walker,Senior,Biology,BIO101,11/10/2023,Late,97
S0777,Christine Angela King,Senior,Biology,BIO101,5/23/2023,Absent,90
S1779,Kenneth Michael Anderson,Junior,English,ENG101,3/17/2023,Present,69
S1423,Gary Kathleen Monroe,Senior,Chemistry,CHEM101,5/3/2023,Late,65
S1845,Diane Tony Browning,Junior,English,ENG101,5/9/2023,Excused,75
S0553,Jill Dawn Gomez,Freshman,Chemistry,CHEM101,4/26/2023,Excused,74
S1388,Julia Ashley Owens,Freshman,Math,MATH101,10/20/2023,Late,60
S1198,Rebekah Joe Waller,Sophomore,Chemistry,CHEM101,1/1/2023,Absent,79
S0032,Gabriella Paul Arnold,Senior,Chemistry,CHEM101,5/2/2023,Absent,54
S0860,Lawrence Cynthia Frazier,Junior,Math,MATH101,7/14/2023,Late,84
S1038,Bianca Diana Rodriguez,Senior,Biology,BIO101,2/4/2023,,69
S0574,Francisco Sheena Santiago,Freshman,Chemistry,CHEM101,11/8/2023,Excused,84
S1495,Kevin Jamie Pennington,Junior,Physics,PHYS101,2/4/2023,Excused,65
S0521,Devon Anna Santiago,Sophomore,Math,MATH101,4/7/2023,Excused,96
S1127,Allen Alexis Short,Freshman,Biology,BIO101,6/18/2023,Present,70
S1055,Rachel Ricardo Ramos,Senior,Physics,PHYS101,2/8/2023,Excused,87
S0728,Ian Brittney David,Senior,Physics,PHYS101,1/6/2023,Late,96
S1961,Amy Joshua Wilson,Freshman,Chemistry,CHEM101,5/25/2023,,75
S1938,Patricia Angela Hughes,Junior,Chemistry,CHEM101,11/19/2023,Absent,58
S1512,Daniel Kenneth Roy,Freshman,English,ENG101,3/12/2023,Absent,70
S0647,Elizabeth Richard Dunn,Senior,Math,MATH101,1/26/2023,Absent,100
S0631,Andrew Amanda Chapman,Senior,Biology,BIO101,7/24/2023,Absent,99
S1645,Scott Jeff Davis,Senior,Physics,PHYS101,7/6/2023,Present,99
S0549,Amanda Trevor Moreno,Senior,Biology,BIO101,12/19/2023,Excused,64
S0399,Richard Joseph Gonzalez,Senior,English,ENG101,5/29/2023,Present,81
S1840,Leah Roberto Fletcher,Junior,Physics,PHYS101,6/7/2023,Late,57
S0399,Richard Joseph Gonzalez,Senior,Biology,BIO101,1/24/2023,Late,54
S1482,Meredith Katie Gordon,Sophomore,Math,MATH101,8/29/2023,Late,70
S1274,Tracey Christopher Johnson,Sophomore,Chemistry,CHEM101,4/19/2023,Late,73
S0429,John Jay Stafford,Junior,Physics,PHYS101,4/27/2023,Late,54
S0014,James Michael Johnson,Senior,Math,MATH101,3/27/2023,Present,84
S1621,Michaela Chad Allen,Junior,English,ENG101,9/6/2023,Late,69
S1166,Sherry Jeffrey Callahan,Freshman,Biology,BIO101,8/11/2023,Late,82
S1358,Debra Nicole Savage,Junior,English,ENG101,6/24/2023,Late,71
S0056,Mary Patricia Ramirez,Freshman,Physics,PHYS101,8/16/2023,Excused,51
S1421,Christopher Aaron Haas,Freshman,Math,MATH101,11/25/2023,Absent,81
S1024,Jacob Philip Hurley,Junior,English,ENG101,2/10/2023,Present,72
S0312,Antonio Alexandra Watson,Junior,Biology,BIO101,11/12/2023,Absent,90
S0695,Jason Derek Stevenson,Freshman,Physics,PHYS101,8/26/2023,Present,66
S1886,Kenneth Cassandra Curry,Junior,English,ENG101,8/25/2023,Excused,60
S0762,Christopher Christopher Johnson,Junior,English,ENG101,11/9/2023,Present,78
S1023,Alexander James Young,Senior,Biology,BIO101,1/14/2023,Late,73
S1819,Stephanie Shane Knight,Junior,Chemistry,CHEM101,1/26/2023,Present,91
S0468,Connie Miranda Lin,Junior,Chemistry,CHEM101,12/24/2023,Present,57
S1820,Kristina Lynn Peterson,Freshman,Physics,PHYS101,3/11/2023,Excused,56
S0204,Stacey William Gardner,Senior,Math,MATH101,5/20/2023,Present,61
S1722,Karen Ryan Hart,Freshman,Physics,PHYS101,8/7/2023,Absent,97
S0201,Nicholas Maria Guerrero,Junior,Physics,PHYS101,11/6/2023,Present,65
S0823,Randy Jason Hardin,Junior,Chemistry,CHEM101,5/5/2023,Late,89
S0181,Marie Erin Davis,Freshman,English,ENG101,12/1/2023,Excused,52
S1871,Kenneth James Baird,Sophomore,Physics,PHYS101,7/20/2023,Excused,60
S0067,James Katie Dean,Junior,Chemistry,CHEM101,7/20/2023,Absent,98
S1066,Michelle Jeffrey Lopez,Sophomore,Math,MATH101,10/6/2023,Excused,63
S1829,Scott Jermaine Mejia,Junior,Physics,PHYS101,5/22/2023,Present,96
S0418,Lawrence Jennifer Lee,Junior,English,ENG101,7/11/2023,Late,54
S0971,Elizabeth Michelle Little,Senior,Biology,BIO101,12/29/2023,Present,90
S0245,Christina Stephen Gray,Senior,Physics,PHYS101,5/28/2023,Excused,78
S1781,Ricardo Nancy Morrison,Junior,Math,MATH101,12/13/2023,Late,78
S0087,Rachel Laura Hawkins,Senior,Math,MATH101,11/24/2023,Absent,54
S1989,Nicole Karen Marshall,Sophomore,Biology,BIO101,3/21/2023,Excused,61
S1319,Sarah Kelsey Patrick,Junior,Biology,BIO101,11/29/2023,Absent,61
S1697,Charles Brandon Lewis,Sophomore,Biology,BIO101,3/22/2023,Absent,70
S1145,Michael Jeffrey Blackwell,Freshman,English,ENG101,2/6/2023,Late,66
S1428,David Kristie George,Senior,Physics,PHYS101,12/24/2023,Absent,93
S1929,Suzanne Holly Torres,Sophomore,Chemistry,CHEM101,4/19/2023,Absent,62
S1258,Aaron Samantha Ford,Freshman,English,ENG101,4/18/2023,Excused,87
S0027,Matthew Christine Shelton,Junior,English,ENG101,11/17/2023,Absent,98
S0309,Joseph Shannon Wong,Freshman,Biology,BIO101,3/7/2023,Excused,97
S1610,Stephanie Jose Mccormick,Sophomore,Math,MATH101,4/14/2023,Late,86
S0330,Ryan Veronica Aguilar,Junior,Physics,PHYS101,9/18/2023,Absent,75
S0867,Peggy Brenda Dickson,Junior,English,ENG101,12/31/2023,Late,72
S1371,Derrick Lisa Collins,Senior,Biology,BIO101,3/5/2023,Present,90
S1440,David Brandy Davis,Senior,English,ENG101,3/25/2023,Absent,81
S1448,Andrew Jason Howell,Sophomore,Chemistry,CHEM101,1/25/2023,Present,98
S0359,Paul Teresa Murray,Sophomore,English,ENG101,11/12/2023,Absent,64
S0422,Joseph Leah Hernandez,Sophomore,Math,MATH101,5/17/2023,Late,61
S0447,Brooke Karen Reeves,Junior,Biology,BIO101,12/17/2023,Late,51
S1558,Mark Brittany Jones,Sophomore,Physics,PHYS101,10/15/2023,Excused,86
S0582,Mark Geoffrey Reyes,Sophomore,Math,MATH101,5/4/2023,Present,91
S0299,Derek Kristen Rogers,Freshman,Chemistry,CHEM101,1/18/2023,Late,81
S0373,Shawn Sydney Levy,Junior,Math,MATH101,12/23/2023,Excused,77
S0481,Anthony Pamela Franklin,Freshman,English,ENG101,4/18/2023,Excused,90
S1489,Richard Isaiah Duffy,Junior,Math,MATH101,3/4/2023,Excused,95
S1352,Ryan William Preston,Senior,Chemistry,CHEM101,7/16/2023,Absent,85
S1600,Kara Nathan Adams,Freshman,English,ENG101,9/5/2023,Present,55
S1603,Philip Jamie Bowen,Sophomore,English,ENG101,9/2/2023,Present,67
S0186,Gregg Jeffrey Jensen,Junior,Physics,PHYS101,4/17/2023,Excused,91
S0690,William Johnathan Brown,Junior,Physics,PHYS101,7/28/2023,Excused,93
S0111,James Jessica Myers,Junior,Physics,PHYS101,10/30/2023,Absent,66
S1350,Thomas William Flowers,Junior,Biology,BIO101,11/27/2023,Late,67
S1411,Vincent Lindsey Moody,Sophomore,English,ENG101,2/19/2023,Absent,52
S0711,Shelby Paul Cook,Junior,Biology,BIO101,11/30/2023,Excused,70
S0947,Terri Tammy Williams,Freshman,Math,MATH101,3/5/2023,Late,90
S0616,Ryan Steve Waller,Senior,English,ENG101,11/17/2023,Absent,60
S1357,Dana Luis Gallegos,Junior,Math,MATH101,7/1/2023,Excused,70
S1270,Lisa Alexis Lam,Sophomore,Math,MATH101,3/20/2023,Late,84
S1023,Alexander James Young,Senior,Physics,PHYS101,11/15/2023,Late,60
S1939,Anthony Nicole Barry,Freshman,Chemistry,CHEM101,11/24/2023,Late,59
S0255,Matthew Pedro Gaines,Senior,Math,MATH101,2/13/2023,Absent,56
S1025,John Alisha Hall,Senior,English,ENG101,1/14/2023,Absent,66
S0794,Karen Amy Dennis,Senior,Physics,PHYS101,11/9/2023,Present,89
S0930,Ryan Albert Henry,Freshman,Biology,BIO101,3/19/2023,Excused,100
S0278,Mason John Pineda,Senior,Biology,BIO101,1/15/2023,Late,78
S1502,Patricia Sharon Fischer,Junior,Chemistry,CHEM101,3/6/2023,Absent,98
S0674,Miranda Alexander Young,Sophomore,Physics,PHYS101,12/5/2023,Present,68
S1576,Paul Vanessa Williams,Junior,Physics,PHYS101,7/9/2023,Excused,83
S0710,Darrell Danielle Rogers,Sophomore,English,ENG101,11/3/2023,Excused,92
S0701,Alyssa Joshua Forbes,Junior,Biology,BIO101,5/11/2023,Absent,86
S1320,Kayla Michael Branch,Freshman,Chemistry,CHEM101,1/19/2023,Late,88
S1311,Tammy Jason Odom,Sophomore,English,ENG101,5/15/2023,Excused,94
S0829,Louis Christopher Dyer,Freshman,English,ENG101,8/30/2023,Present,98
S1349,Nicholas Kimberly Stanley,Senior,Math,MATH101,10/8/2023,Excused,52
S1864,Scott Kayla Clark,Freshman,Chemistry,CHEM101,9/30/2023,Present,59
S0145,Jacob Stephanie Gomez,Sophomore,Math,MATH101,10/24/2023,Absent,54
S0525,Denise Michael Ray,Senior,Math,MATH101,7/7/2023,Present,96
S0086,Aaron David Moore,Freshman,English,ENG101,10/20/2023,Late,53
S1688,Tanya Cheyenne Shepard,Freshman,Chemistry,CHEM101,2/7/2023,Present,91
S0446,Brandy David Moran,Junior,Chemistry,CHEM101,1/30/2023,Absent,71
S0369,Victoria Kelsey Klein,Junior,Chemistry,CHEM101,6/21/2023,Excused,90
S1984,Chad Allen Pratt,Freshman,Chemistry,CHEM101,1/31/2023,Late,78
S1224,Samantha Kimberly White,Junior,Math,MATH101,3/20/2023,Absent,50
S0251,Zachary Charles Dominguez,Junior,English,ENG101,12/27/2023,Absent,50
S0199,Kim Robert Parrish,Sophomore,Chemistry,CHEM101,2/10/2023,Present,78
S0989,Richard Zachary Perkins,Sophomore,English,ENG101,1/31/2023,Excused,59
S1507,Samantha Brian Turner,Freshman,English,ENG101,8/15/2023,Late,64
S1919,Laura Leslie Barnes,Freshman,Math,MATH101,9/8/2023,Present,65
S0261,Lisa Laurie Gill,Junior,Physics,PHYS101,6/1/2023,Excused,52
S0732,Ryan Matthew Crawford,Senior,Biology,BIO101,6/5/2023,Late,61
S1120,Taylor Carolyn Collins,Junior,Math,MATH101,8/8/2023,Late,74
S1034,Andrew David Evans,Junior,Physics,PHYS101,9/17/2023,Present,53
S0723,Margaret Roberto White,Freshman,Math,MATH101,10/5/2023,Absent,61
S1416,Karen James Ruiz,Freshman,Chemistry,CHEM101,5/8/2023,Absent,67
S0966,Zachary Ethan White,Freshman,Physics,PHYS101,11/23/2023,Present,50
S0385,Kristi Andrew Johnson,Junior,Math,MATH101,6/9/2023,Present,95
S1579,Christine Angela Wright,Senior,Math,MATH101,9/3/2023,Late,62
S0706,Wesley Aaron Nelson,Freshman,Chemistry,CHEM101,11/7/2023,Present,100
S0430,Francis Joshua Payne,Junior,Physics,PHYS101,9/16/2023,Late,83
S0161,Caleb Jamie Larsen,Sophomore,English,ENG101,3/31/2023,Excused,70
S0709,Shirley Scott Taylor,Freshman,Biology,BIO101,1/11/2023,Excused,86
S1300,Samantha Clayton King,Senior,English,ENG101,11/20/2023,Absent,78
S1152,Terri Christopher Smith,Senior,Chemistry,CHEM101,7/28/2023,Absent,86
S1610,Stephanie Jose Mccormick,Sophomore,Physics,PHYS101,4/5/2023,Excused,90
S0916,William Brian Garcia,Senior,Biology,BIO101,4/2/2023,Absent,51
S1122,Amy Melissa Conner,Sophomore,English,ENG101,5/17/2023,Present,59
S0299,Derek Kristen Rogers,Freshman,Math,MATH101,3/17/2023,Late,76
S1297,Rebecca David Mathews,Junior,Math,MATH101,5/5/2023,Absent,77
S0720,David Ashlee Brown,Sophomore,Math,MATH101,1/1/2023,Late,100
S0401,Johnny Taylor Garcia,Senior,Physics,PHYS101,1/18/2023,Excused,97
S1217,Lauren Joseph Campbell,Freshman,English,ENG101,8/13/2023,Late,69
S1267,David James Patterson,Junior,Math,MATH101,2/24/2023,Late,60
S1781,Ricardo Nancy Morrison,Junior,Physics,PHYS101,4/19/2023,Excused,74
S1977,Autumn Nichole Mercado,Sophomore,English,ENG101,11/16/2023,Present,72
S0823,Randy Jason Hardin,Junior,English,ENG101,12/22/2023,Present,56
S0738,Dominique Gregory Richardson,Junior,Biology,BIO101,11/3/2023,Absent,90
S0229,Harold Michael Harris,Sophomore,Physics,PHYS101,1/28/2023,Absent,58
S0936,Barbara Michael Clark,Senior,English,ENG101,3/26/2023,Present,82
S0553,Jill Dawn Gomez,Freshman,Physics,PHYS101,2/12/2023,Present,95
S1165,Jennifer Amy Mercado,Senior,Biology,BIO101,11/20/2023,Excused,65
S1644,Jennifer Jennifer Griffin,Senior,Chemistry,CHEM101,3/30/2023,Excused,67
S0214,Emily Wendy Aguilar,Senior,Physics,PHYS101,3/1/2023,Present,92
S0429,John Jay Stafford,Junior,Biology,BIO101,4/15/2023,Present,78
S1453,Brian Ana Douglas,Senior,Physics,PHYS101,7/4/2023,,52
S1667,Holly Nicole Benson,Freshman,Physics,PHYS101,2/7/2023,Present,55
S1829,Scott Jermaine Mejia,Junior,English,ENG101,5/11/2023,Excused,94
S1703,Michele Michael Sanford,Senior,English,ENG101,10/24/2023,Late,67
S1309,Richard Daniel Silva,Senior,English,ENG101,11/18/2023,Absent,78
S1321,Kayla Abigail Lewis,Freshman,Physics,PHYS101,6/24/2023,Absent,99
S1011,Benjamin Sandra Vega,Junior,English,ENG101,9/20/2023,Present,57
S0396,Stephen Ryan Andrews,Sophomore,Physics,PHYS101,12/7/2023,Late,96
S1522,Kevin Melissa Jackson,Junior,English,ENG101,7/31/2023,Excused,69
S0422,Joseph Leah Hernandez,Sophomore,Physics,PHYS101,3/10/2023,Late,80
S0038,Clayton Karen Jensen,Freshman,Math,MATH101,4/27/2023,Present,99
S0686,Rachel David Harper,Senior,Physics,PHYS101,10/5/2023,Excused,96
S0523,Kelly James Lawrence,Sophomore,Physics,PHYS101,9/5/2023,Late,50
S0154,Christie Brandon Watson,Sophomore,English,ENG101,10/18/2023,,64
S1435,Pamela Don Roberts,Senior,Physics,PHYS101,6/25/2023,Excused,94
S0065,Larry Stacy Petersen,Sophomore,Biology,BIO101,4/4/2023,Excused,51
S0178,Jeremy Aaron Taylor,Senior,Biology,BIO101,5/7/2023,Absent,57
S0001,Kurt Dwayne Taylor,Junior,Chemistry,CHEM101,11/14/2023,Late,72
S1980,Donna Jeremy Green,Junior,Chemistry,CHEM101,4/3/2023,Late,72
S0265,Willie Brittany Johnston,Sophomore,Chemistry,CHEM101,4/19/2023,Excused,62
S1712,Marie Samantha Abbott,Senior,Biology,BIO101,4/22/2023,Absent,99
S0771,Steven Adrian Ochoa,Senior,Math,MATH101,7/28/2023,Absent,73
S0346,Daniel Elizabeth Knox,Sophomore,English,ENG101,4/25/2023,Absent,96
S0530,Rebecca Denise Church,Junior,Physics,PHYS101,10/31/2023,Present,82
S0231,Linda Donna Alexander,Freshman,Biology,BIO101,6/23/2023,Late,72
S1231,Travis Jimmy Hudson,Senior,English,ENG101,5/12/2023,Excused,52
S0950,Jessica Gregory Wyatt,Sophomore,Math,MATH101,2/7/2023,Late,99
S1223,Amanda Craig Obrien,Senior,English,ENG101,12/9/2023,Absent,76
S1010,Carol Isabella Cameron,Sophomore,Biology,BIO101,4/7/2023,Present,92
S0675,Randy Cynthia Leblanc,Sophomore,English,ENG101,3/1/2023,Late,60
S1924,Amanda Michael Mata,Freshman,Biology,BIO101,12/4/2023,Absent,97
S1847,Michael Jonathan Holmes,Sophomore,English,ENG101,7/6/2023,Excused,83
S1950,Dalton David Young,Sophomore,Physics,PHYS101,11/14/2023,Present,94
S1099,Ronald Natasha Padilla,Freshman,Biology,BIO101,2/23/2023,Absent,54
S1313,Nathaniel Cynthia Bell,Sophomore,Biology,BIO101,2/27/2023,Late,96
S0548,Christine David Johnson,Junior,Math,MATH101,6/25/2023,Absent,74
S1532,David Shirley Hunter,Senior,English,ENG101,4/19/2023,Late,51
S0761,Maria Devin Valenzuela,Senior,Physics,PHYS101,6/16/2023,Present,85
S0332,Joe Michael Rodriguez,Sophomore,Chemistry,CHEM101,7/17/2023,Excused,96
S1627,Brian Kaylee Crawford,Sophomore,Biology,BIO101,2/5/2023,Late,55
S0131,Ronnie Andrew Martin,Senior,Biology,BIO101,1/13/2023,Present,70
S0199,Kim Robert Parrish,Sophomore,Math,MATH101,8/8/2023,Excused,86
S0337,Tamara Daniel Miller,Junior,Physics,PHYS101,7/3/2023,Late,87
S1141,Laura Samantha Smith,Freshman,Physics,PHYS101,7/29/2023,Absent,79
S1304,Stephanie Amy Gibson,Senior,English,ENG101,11/12/2023,Present,73
S0462,Kyle David Craig,Junior,Math,MATH101,12/16/2023,Absent,73
S0994,Tristan Catherine Williams,Junior,Chemistry,CHEM101,8/4/2023,Excused,82
S0405,Daniel David Jacobs,Senior,English,ENG101,5/16/2023,Present,70
S1161,David Alexis Barrett,Senior,Physics,PHYS101,11/3/2023,Excused,90
S0953,Catherine Melissa Farmer,Freshman,Math,MATH101,10/17/2023,Present,72
S0587,Alfred Christopher Flores,Sophomore,Math,MATH101,1/19/2023,Absent,63
S1395,Bradley Jonathon Roberts,Junior,Math,MATH101,3/15/2023,Absent,79
S1404,Tamara Danielle Schwartz,Sophomore,Math,MATH101,4/23/2023,Late,93
